"transaction_id,order_date,product_id,store_id,customer_id,quantity,discount,returned"
"T0047693,,P001664,S004,C004893,3,0.0,0"
"T0047694,,P040451,S005,C016742,2,0.1,0"
"T0047695,,P044951,S005,C018505,1,0.0,0"
"T0047696,,P034511,S002,C011970,1,0.0,0"
"T0047697,2024-04-07,P046526,S005,C011405,2,0.1,0"
"T0047698,,P023694,S004,C021730,2,0.3,0"
"T0047700,,P037903,S004,C005996,4,0.0,0"
"T0047701,2023-01-12,P022883,S001,C011200,3,0.3,0"
"T0047702,,P041354,S004,C017290,4,0.0,0"
"T0047703,,P009562,S002,C002370,1,0.1,0"
"T0047704,2020-07-11,P027151,S001,C007425,1,0.2,0"
"T0047705,2020-07-11,P021797,S003,C024720,4,0.0,0"
"T0047706,,P014292,S005,C022048,2,0.0,0"
"T0047707,2024-01-08,P049765,S004,C012574,2,0.2,0"
"T0047708,2023-08-11,P020113,S003,C024030,4,0.0,0"
"T0047709,,P011392,S004,C015818,1,0.0,0"
"T0047710,2021-04-09,P014876,S005,C003035,4,0.0,0"
"T0047711,,P048269,S005,C021523,1,0.1,0"
"T0047712,,P014788,S004,C023245,3,0.0,1"
"T0047713,,P046447,S003,C005046,4,0.0,0"
"T0047714,,P010654,S001,C007895,4,0.0,0"
"T0047715,2020-10-06,P038596,S002,C008723,4,0.1,0"
"T0047716,,P023807,S002,C012180,2,0.1,0"
"T0047717,,P021079,S003,C023262,3,0.2,0"
"T0047718,,P013945,S004,C000607,2,0.0,0"
"T0047719,,P005662,S001,C006213,3,0.0,0"
"T0047720,,P030488,S005,C019310,2,0.0,0"
"T0047721,2022-01-02,P017174,S001,C010781,4,0.0,1"
"T0047722,,P004570,S003,C011218,2,0.0,0"
"T0047723,,P027761,S001,C017565,4,0.0,0"
"T0047725,,P009611,S003,C012633,4,0.2,0"
"T0047726,,P037305,S003,C022057,4,0.1,0"
"T0047727,2022-11-11,P045668,S003,C014315,1,0.0,0"
"T0047728,,P024831,S001,C017325,4,0.0,0"
"T0047729,,P032603,S005,C017058,3,0.0,0"
"T0047730,,P002403,S005,C024095,1,0.1,0"
"T0047731,,P047015,S005,C013458,3,0.1,0"
"T0047732,,P021253,S002,C011314,3,0.0,0"
"T0047733,,P002919,S003,C011017,3,0.0,0"
"T0047734,2020-03-06,P040842,S005,C014194,1,0.0,1"
"T0047735,,P002231,S004,C015924,4,0.0,0"
"T0047736,2020-05-07,P046204,S005,C019271,3,0.2,0"
"T0047737,,P018704,S005,C009875,2,0.3,0"
"T0047738,,P020010,S005,C012973,3,0.0,0"
"T0047739,2024-11-08,P017315,S001,C017461,1,0.0,0"
"T0047740,2024-09-02,P028004,S001,C009578,4,0.0,0"
"T0047741,,P033343,S003,C001928,2,0.0,0"
"T0047742,2021-08-12,P044585,S001,C020715,1,0.0,0"
"T0047743,,P037587,S002,C018035,4,0.0,0"
"T0047744,,P007251,S004,C010316,4,0.3,0"
"T0047745,2024-05-01,P002683,S003,C004879,4,0.0,0"
"T0047746,2024-01-03,P020333,S004,C024381,4,0.0,0"
"T0047747,2021-02-04,P021324,S001,C012685,3,0.0,0"
"T0047748,2024-02-02,P026996,S001,C010149,2,0.0,0"
"T0047749,2023-11-11,P023649,S004,C000938,4,0.0,0"
"T0047750,,P016746,S005,C010886,2,0.0,0"
"T0047751,2023-05-06,P028117,S004,C011484,4,0.2,0"
"T0047752,2021-04-06,P028174,S002,C022847,3,0.1,0"
"T0047753,2024-09-04,P007161,S005,C009488,2,0.0,0"
"T0047754,,P038795,S001,C020285,2,0.2,0"
"T0047755,,P035188,S005,C007084,4,0.0,0"
"T0047756,,P019884,S004,C010535,4,0.1,1"
"T0047757,,P005055,S001,C001566,1,0.1,0"
"T0047758,,P019034,S003,C023744,4,0.1,0"
"T0047759,,P047051,S001,C002543,2,0.0,0"
"T0047760,,P013423,S002,C014053,3,0.3,0"
"T0047761,,P002152,S005,C005246,4,0.0,0"
"T0047762,,P005044,S002,C006767,1,0.1,0"
"T0047763,,P029428,S005,C015013,1,0.0,0"
"T0047764,,P001418,S004,C006874,2,0.1,1"
"T0047765,2021-05-10,P036342,S002,C007271,1,0.0,0"
"T0047766,2022-03-01,P000477,S004,C022279,2,0.0,1"
"T0047767,,P045693,S005,C016558,4,0.0,1"
"T0047768,2020-05-09,P003633,S005,C012754,3,0.0,0"
"T0047769,,P032955,S001,C007758,2,0.0,0"
"T0047770,2022-04-06,P034073,S003,C021493,2,0.0,0"
"T0047771,,P020357,S002,C015888,4,0.0,0"
"T0047772,,P001014,S002,C013380,2,0.0,0"
"T0047773,,P033945,S001,C011013,2,0.0,0"
"T0047774,,P014699,S005,C016606,4,0.0,1"
"T0047775,,P024414,S002,C019090,3,0.0,0"
"T0047776,,P029459,S004,C014189,1,0.0,0"
"T0047777,,P010466,S004,C001692,2,0.0,0"
"T0047778,,P023177,S003,C005882,2,0.2,0"
"T0047779,,P030926,S005,C007930,1,0.0,0"
"T0047780,,P015900,S004,C013112,1,0.0,0"
"T0047781,2020-05-02,P001977,S004,C006793,4,0.0,0"
"T0047782,,P044466,S003,C006398,3,0.0,0"
"T0047783,,P024257,S005,C023685,4,0.0,0"
"T0047784,,P036825,S002,C023000,3,0.1,0"
"T0047785,2020-03-09,P037062,S001,C011439,1,0.0,0"
"T0047786,2024-05-03,P011932,S003,C003410,2,0.1,0"
"T0047787,,P016375,S003,C020203,1,0.0,1"
"T0047788,2020-01-10,P025642,S001,C016312,2,0.0,1"
"T0047789,,P012752,S002,C016505,2,0.0,0"
"T0047790,2024-11-10,P047889,S003,C002585,2,0.0,0"
"T0047791,2020-01-06,P049025,S001,C001446,1,0.0,0"
"T0047792,2023-06-10,P026598,S004,C005215,2,0.1,0"
"T0047793,2023-03-10,P037526,S004,C009899,2,0.0,0"
"T0047794,,P012106,S002,C008021,4,0.0,0"
"T0047795,2023-03-01,P047625,S001,C001653,2,0.0,0"
"T0047796,2023-07-09,P038761,S005,C006510,4,0.0,0"
"T0047797,,P004096,S004,C003338,4,0.0,0"
"T0047798,,P001249,S003,C016068,2,0.1,0"
"T0047799,2024-06-01,P013881,S005,C013327,2,0.1,0"
"T0047800,2022-04-06,P039255,S003,C012947,3,0.0,0"
"T0047801,2021-01-05,P030593,S004,C018926,1,0.1,0"
"T0047802,2021-09-10,P006672,S004,C002605,3,0.2,0"
"T0047803,,P000290,S001,C005541,4,0.1,0"
"T0047804,,P002804,S005,C006950,2,0.0,0"
"T0047805,,P025852,S004,C005258,1,0.0,0"
"T0047806,,P003421,S004,C019743,1,0.0,0"
"T0047807,2020-02-01,P022421,S002,C008597,2,0.1,0"
"T0047808,,P033328,S001,C006503,4,0.0,0"
"T0047809,2022-11-06,P006298,S001,C013354,1,0.3,0"
"T0047810,,P037041,S003,C006891,3,0.1,0"
"T0047811,2021-02-10,P008145,S004,C004218,4,0.0,0"
"T0047812,,P038307,S003,C022030,2,0.1,0"
"T0047813,,P035018,S001,C001603,3,0.0,0"
"T0047814,2020-11-11,P026892,S005,C001671,3,0.2,0"
"T0047815,,P035950,S001,C003283,4,0.0,0"
"T0047816,2021-05-10,P024941,S003,C015669,1,0.0,0"
"T0047817,,P004797,S005,C024880,4,0.0,0"
"T0047818,,P044426,S002,C019831,2,0.0,0"
"T0047819,2023-12-09,P030420,S004,C005120,1,0.0,0"
"T0047820,,P043614,S001,C002127,2,0.0,0"
"T0047821,,P018894,S005,C003809,3,0.0,0"
"T0047822,,P046376,S003,C011410,4,0.2,0"
"T0047823,2022-04-01,P048158,S005,C001849,2,0.0,0"
"T0047824,,P037289,S002,C006458,4,0.0,0"
"T0047825,,P010500,S005,C000926,2,0.2,0"
"T0047826,2022-10-05,P024287,S005,C012291,3,0.0,0"
"T0047827,2023-04-05,P007206,S005,C023666,1,0.1,0"
"T0047828,2022-01-07,P012809,S004,C005209,1,0.0,1"
"T0047829,2022-01-08,P022961,S003,C021485,3,0.0,0"
"T0047830,2024-01-12,P011096,S004,C011248,3,0.2,0"
"T0047831,2020-07-06,P005273,S003,C012331,4,0.0,0"
"T0047832,,P043101,S001,C021053,2,0.1,0"
"T0047833,,P025851,S004,C012780,3,0.0,0"
"T0047834,2023-05-11,P021912,S002,C019602,4,0.0,0"
"T0047835,,P012274,S004,C012667,2,0.1,0"
"T0047836,,P011311,S001,C018439,4,0.2,0"
"T0047837,,P015020,S003,C011958,4,0.0,0"
"T0047838,,P047777,S004,C021862,1,0.0,0"
"T0047839,,P023067,S002,C002690,3,0.1,1"
"T0047840,,P031446,S005,C008978,4,0.2,0"
"T0047841,2024-06-03,P025493,S005,C022142,3,0.0,0"
"T0047842,,P042521,S003,C005550,2,0.0,0"
"T0047844,,P045868,S004,C001429,2,0.0,0"
"T0047845,2020-11-08,P045349,S002,C009648,2,0.1,1"
"T0047846,,P001635,S001,C020567,1,0.0,0"
"T0047847,2020-10-06,P036516,S005,C017774,2,0.2,0"
"T0047848,2021-05-08,P011702,S002,C016434,1,0.0,0"
"T0047849,,P034725,S001,C001343,2,0.0,0"
"T0047850,,P000273,S001,C020796,4,0.0,0"
"T0047851,2022-05-05,P006170,S004,C009948,4,0.1,0"
"T0047852,2024-09-02,P011264,S004,C015500,2,0.0,0"
"T0047853,,P041855,S002,C014547,3,0.0,0"
"T0047854,2024-05-10,P038118,S002,C012156,2,0.1,0"
"T0047855,2020-12-04,P049213,S003,C004102,2,0.1,0"
"T0047856,2024-09-02,P030556,S005,C008152,2,0.0,0"
"T0047857,,P010454,S004,C017478,2,0.2,0"
"T0047858,,P032906,S002,C020147,3,0.0,0"
"T0047859,,P008759,S002,C015354,4,0.0,0"
"T0047860,,P022306,S004,C001803,2,0.0,0"
"T0047861,,P046880,S002,C014168,4,0.0,0"
"T0047862,,P011832,S002,C003268,3,0.1,0"
"T0047863,2022-10-12,P024744,S001,C016423,4,0.0,0"
"T0047864,,P012204,S005,C015503,3,0.0,0"
"T0047866,,P039986,S001,C022436,1,0.0,0"
"T0047867,2023-06-01,P047455,S001,C024809,2,0.0,0"
"T0047868,2023-01-05,P037668,S001,C006000,3,0.1,0"
"T0047869,,P013397,S003,C018894,2,0.0,0"
"T0047870,,P000025,S001,C024399,1,0.1,0"
"T0047871,,P045785,S001,C023643,4,0.0,0"
"T0047872,,P026161,S004,C004288,4,0.0,0"
"T0047873,2022-11-03,P024117,S001,C019328,1,0.0,0"
"T0047874,2023-06-09,P014681,S005,C010627,2,0.0,0"
"T0047875,,P006474,S003,C018736,3,0.0,0"
"T0047876,2022-01-03,P020689,S004,C005670,2,0.0,1"
"T0047877,2021-12-05,P047244,S003,C005708,3,0.0,0"
"T0047878,2023-10-02,P003409,S002,C010775,4,0.0,1"
"T0047879,2022-07-12,P048453,S005,C006647,4,0.1,0"
"T0047880,,P017523,S002,C004449,2,0.0,0"
"T0047881,,P049394,S004,C012319,4,0.0,0"
"T0047882,2022-06-11,P005883,S002,C007216,1,0.2,1"
"T0047883,,P002148,S002,C022318,2,0.0,0"
"T0047884,,P040995,S003,C018127,4,0.0,0"
"T0047885,2023-02-01,P024865,S005,C019865,2,0.0,0"
"T0047886,2024-11-02,P023615,S004,C012504,1,0.2,0"
"T0047887,,P030550,S002,C018930,4,0.0,0"
"T0047888,,P024151,S004,C016101,3,0.0,0"
"T0047889,,P024941,S002,C002881,3,0.1,0"
"T0047890,,P005391,S005,C003696,1,0.0,1"
"T0047891,2023-03-11,P013626,S002,C011547,2,0.0,0"
"T0047892,,P000233,S001,C020006,2,0.0,0"
"T0047893,2022-11-05,P005242,S001,C012741,4,0.2,0"
"T0047894,2023-05-05,P043427,S004,C023009,1,0.0,0"
"T0047895,2020-03-04,P038447,S005,C009052,1,0.0,0"
"T0047896,,P004802,S005,C001567,3,0.0,0"
"T0047897,2023-09-07,P013988,S002,C017309,4,0.0,1"
"T0047898,,P012041,S001,C011848,1,0.0,0"
"T0047900,,P031928,S005,C003795,2,0.0,0"
"T0047901,,P011950,S001,C011932,2,0.0,0"
"T0047902,,P029642,S005,C013129,1,0.0,0"
"T0047903,,P011075,S005,C008201,4,0.0,0"
"T0047904,2024-02-04,P006554,S004,C021188,3,0.0,0"
"T0047905,,P016780,S005,C007365,4,0.0,0"
"T0047906,2023-03-01,P038396,S005,C011157,2,0.0,0"
"T0047907,2024-02-04,P011883,S001,C015579,1,0.0,0"
"T0047909,,P019637,S001,C013933,3,0.2,0"
"T0047910,2022-07-09,P023955,S002,C023808,3,0.0,0"
"T0047912,2022-09-12,P047942,S004,C014039,4,0.0,0"
"T0047913,2020-11-03,P011901,S002,C023008,4,0.2,0"
"T0047914,,P012593,S001,C003709,4,0.0,0"
"T0047916,,P043274,S005,C014336,3,0.0,0"
"T0047917,2024-03-01,P000626,S003,C021335,2,0.0,0"
"T0047918,,P039576,S003,C014794,3,0.0,0"
"T0047919,,P034034,S004,C020700,3,0.0,0"
"T0047920,,P013343,S002,C017089,3,0.1,0"
"T0047921,2020-04-01,P044111,S004,C014677,3,0.0,0"
"T0047922,,P006299,S005,C015266,1,0.0,0"
"T0047923,,P014773,S002,C007508,2,0.0,1"
"T0047924,2023-08-02,P043260,S001,C024914,1,0.0,0"
"T0047925,,P012425,S002,C013693,1,0.1,0"
"T0047926,2023-10-10,P001870,S005,C000024,4,0.0,0"
"T0047927,2023-01-10,P016576,S004,C000866,4,0.0,1"
"T0047928,2024-06-11,P003068,S001,C004077,2,0.1,0"
"T0047929,,P028083,S001,C018942,2,0.1,1"
"T0047930,2022-05-07,P037018,S004,C006333,2,0.1,0"
"T0047931,2020-12-11,P016511,S005,C017136,4,0.3,1"
"T0047932,,P002318,S005,C007996,2,0.1,0"
"T0047933,,P028237,S004,C022943,4,0.1,0"
"T0047936,,P043722,S003,C003954,3,0.0,0"
"T0047937,2022-10-05,P047040,S005,C002595,1,0.1,0"
"T0047938,2021-02-08,P049569,S003,C017358,3,0.1,0"
"T0047939,2020-06-02,P027078,S005,C014954,2,0.0,0"
"T0047940,2022-12-08,P009634,S001,C001864,2,0.2,0"
"T0047941,,P041907,S003,C022896,4,0.0,0"
"T0047942,2021-02-04,P029976,S001,C011503,1,0.0,0"
"T0047943,,P039200,S001,C012194,1,0.3,0"
"T0047944,,P022295,S002,C009540,3,0.0,0"
"T0047945,,P022888,S003,C005291,4,0.0,0"
"T0047946,,P033053,S004,C009420,4,0.2,0"
"T0047947,,P010085,S001,C000605,3,0.1,0"
"T0047948,,P008284,S002,C004899,3,0.0,0"
"T0047949,,P008724,S002,C015559,3,0.0,0"
"T0047950,2020-11-04,P011710,S005,C000843,3,0.0,0"
"T0047952,,P023576,S003,C015408,2,0.1,0"
"T0047953,,P008629,S001,C016282,2,0.1,1"
"T0047954,,P017011,S003,C017237,3,0.0,0"
"T0047955,,P043344,S003,C011549,2,0.1,1"
"T0047956,2022-01-12,P011566,S004,C020620,2,0.2,0"
"T0047957,2024-05-04,P020536,S001,C021080,2,0.2,0"
"T0047958,2023-10-05,P026631,S003,C008457,3,0.0,0"
"T0047959,2023-11-04,P033956,S001,C011095,2,0.1,0"
"T0047961,2023-12-03,P006689,S001,C020171,1,0.1,0"
"T0047962,,P016791,S005,C008470,1,0.1,0"
"T0047963,,P042873,S004,C021774,1,0.0,0"
"T0047964,2023-06-08,P025707,S002,C015914,3,0.0,0"
"T0047965,2021-06-06,P038715,S002,C023107,2,0.2,0"
"T0047966,2021-10-12,P039527,S001,C008021,4,0.0,0"
"T0047967,2021-04-08,P020228,S003,C019045,3,0.0,0"
"T0047968,,P037947,S005,C008209,1,0.0,0"
"T0047969,,P026499,S001,C014320,4,0.0,0"
"T0047970,,P046671,S003,C016605,1,0.0,0"
"T0047971,,P031390,S004,C020727,2,0.0,0"
"T0047972,2022-03-08,P045121,S003,C006964,4,0.1,0"
"T0047973,,P013730,S003,C006492,1,0.1,0"
"T0047974,2020-11-06,P025466,S004,C005419,1,0.0,0"
"T0047975,,P032790,S004,C015100,4,0.0,0"
"T0047976,2022-04-03,P046236,S001,C013646,2,0.3,0"
"T0047977,2022-11-09,P038024,S002,C013555,1,0.0,0"
"T0047978,,P041228,S001,C008275,4,0.0,0"
"T0047979,2023-01-03,P042614,S001,C022537,3,0.0,0"
"T0047980,,P042980,S002,C014820,1,0.0,0"
"T0047981,2022-09-06,P039553,S001,C003502,2,0.0,0"
"T0047982,,P033443,S003,C001582,4,0.1,0"
"T0047983,,P013647,S004,C000830,1,0.0,0"
"T0047984,,P010660,S003,C021434,4,0.0,0"
"T0047985,,P000753,S003,C019847,2,0.2,0"
"T0047986,2022-05-05,P018716,S005,C022845,1,0.2,0"
"T0047987,2022-09-07,P045166,S005,C004234,3,0.0,0"
"T0047988,2022-02-02,P044750,S005,C013761,2,0.1,0"
"T0047989,,P021833,S004,C005746,4,0.0,0"
"T0047990,,P035754,S003,C005525,2,0.0,0"
"T0047991,,P025098,S001,C001358,3,0.0,0"
"T0047992,,P038372,S001,C003243,4,0.2,1"
"T0047993,2024-11-04,P009324,S005,C008734,2,0.0,0"
"T0047994,2022-03-10,P014697,S004,C014859,2,0.0,0"
"T0047995,,P029691,S005,C012430,4,0.0,0"
"T0047996,,P038330,S003,C005644,1,0.0,0"
"T0047997,,P013960,S002,C017200,2,0.2,0"
"T0047999,,P034038,S003,C020446,2,0.0,1"
"T0048000,2022-01-06,P047078,S002,C009024,3,0.0,0"
"T0048001,2020-03-04,P027523,S002,C003750,3,0.0,0"
"T0048002,,P020600,S005,C004463,1,0.0,0"
"T0048003,2023-01-10,P046446,S001,C012459,4,0.0,0"
"T0048005,,P006538,S005,C021807,1,0.0,0"
"T0048006,,P027199,S001,C009661,3,0.0,0"
"T0048007,2024-08-08,P011643,S003,C002351,1,0.1,0"
"T0048008,2022-03-04,P036429,S002,C016954,3,0.2,0"
"T0048009,,P009132,S005,C007378,4,0.1,0"
"T0048010,,P008663,S002,C006871,1,0.2,0"
"T0048011,,P023667,S005,C003065,3,0.1,0"
"T0048012,,P035635,S003,C022494,2,0.0,1"
"T0048013,2020-02-07,P047351,S005,C002218,4,0.2,0"
"T0048014,,P032671,S001,C020344,3,0.3,0"
"T0048015,2020-09-04,P018006,S001,C009864,2,0.0,0"
"T0048016,2023-05-07,P043048,S003,C001754,1,0.1,0"
"T0048017,2023-05-09,P040142,S002,C001111,3,0.0,0"
"T0048018,,P035950,S001,C015566,4,0.0,0"
"T0048019,2021-05-03,P031690,S004,C022708,4,0.1,1"
"T0048020,,P006726,S001,C008543,1,0.0,0"
"T0048021,,P046372,S001,C003005,2,0.1,0"
"T0048023,,P012212,S003,C002555,2,0.0,0"
"T0048024,2020-07-03,P002661,S001,C024068,4,0.0,0"
"T0048025,2020-02-10,P044224,S005,C003350,3,0.1,0"
"T0048026,,P030477,S004,C010427,3,0.0,0"
"T0048027,,P024667,S005,C001369,4,0.0,0"
"T0048028,2024-05-09,P004071,S004,C001618,4,0.1,0"
"T0048029,2021-09-12,P005278,S002,C010974,3,0.0,0"
"T0048030,,P033578,S003,C004075,3,0.0,0"
"T0048031,2021-09-11,P037741,S004,C006860,3,0.0,0"
"T0048032,2024-02-04,P018450,S004,C008607,4,0.0,0"
"T0048033,2024-07-06,P028472,S002,C007948,4,0.0,0"
"T0048035,2021-06-05,P032976,S004,C014562,3,0.0,0"
"T0048036,,P040266,S005,C001730,1,0.0,0"
"T0048037,,P044565,S005,C014708,1,0.0,1"
"T0048038,2023-11-12,P033328,S005,C009692,2,0.0,0"
"T0048040,,P007165,S002,C011018,4,0.1,0"
"T0048041,,P031396,S003,C014136,4,0.0,1"
"T0048042,2021-10-05,P007486,S005,C019060,1,0.2,0"
"T0048043,2020-07-02,P003989,S003,C013142,3,0.0,0"
"T0048044,,P020561,S005,C021193,3,0.0,0"
"T0048045,,P004631,S002,C014060,3,0.0,0"
"T0048046,,P010823,S001,C022998,3,0.0,0"
"T0048047,,P035775,S001,C004526,3,0.2,0"
"T0048048,2022-11-10,P038293,S005,C014306,1,0.1,0"
"T0048049,2023-09-11,P000062,S003,C016511,2,0.0,0"
"T0048050,,P049948,S003,C006549,3,0.0,0"
"T0048051,2022-12-09,P012337,S003,C016352,1,0.2,1"
"T0048052,2020-09-08,P012747,S005,C011780,3,0.0,1"
"T0048053,,P001697,S002,C002411,3,0.1,0"
"T0048054,,P036969,S004,C004959,2,0.0,1"
"T0048055,,P023880,S002,C009782,4,0.1,0"
"T0048056,,P012785,S003,C023994,4,0.0,0"
"T0048057,2022-01-05,P006576,S002,C004771,4,0.1,0"
"T0048058,2020-08-08,P039301,S005,C021366,2,0.1,1"
"T0048059,,P023126,S002,C017396,3,0.1,0"
"T0048060,2021-02-08,P039579,S004,C014407,1,0.0,0"
"T0048061,,P040367,S004,C011504,4,0.0,0"
"T0048062,2022-11-09,P033882,S003,C018012,4,0.0,0"
"T0048063,2023-10-10,P038961,S005,C004973,2,0.0,0"
"T0048064,2020-10-11,P026605,S003,C010218,3,0.0,0"
"T0048065,,P047537,S005,C014535,1,0.0,0"
"T0048066,2024-11-10,P022763,S005,C021996,1,0.0,0"
"T0048067,,P033821,S002,C016534,4,0.0,0"
"T0048068,,P024804,S002,C017304,3,0.3,0"
"T0048069,,P023909,S005,C003141,2,0.0,0"
"T0048070,,P027207,S005,C003864,1,0.1,0"
"T0048071,,P039161,S001,C015639,1,0.1,0"
"T0048072,2020-10-10,P002318,S003,C006831,2,0.0,0"
"T0048073,2022-06-02,P014457,S004,C012271,3,0.0,0"
"T0048074,2024-02-08,P005205,S001,C015316,1,0.1,0"
"T0048075,,P020877,S003,C017266,2,0.0,0"
"T0048076,,P035684,S005,C016656,2,0.1,1"
"T0048077,,P044601,S005,C007223,3,0.0,0"
"T0048078,,P043887,S002,C023529,1,0.1,0"
"T0048079,2023-09-09,P045872,S003,C020183,4,0.0,0"
"T0048080,,P008769,S001,C003756,3,0.0,0"
"T0048081,2021-01-12,P006759,S004,C021969,4,0.0,0"
"T0048082,,P032310,S001,C008946,1,0.0,0"
"T0048083,,P004871,S002,C016922,3,0.0,0"
"T0048084,2020-05-03,P045726,S001,C012252,1,0.0,0"
"T0048085,2022-04-11,P022195,S002,C014660,3,0.1,0"
"T0048087,,P027562,S003,C015387,4,0.0,0"
"T0048088,,P048682,S005,C015489,3,0.0,1"
"T0048089,,P023939,S005,C001061,3,0.2,0"
"T0048090,,P047893,S002,C008487,3,0.0,0"
"T0048091,,P005885,S001,C004468,4,0.1,0"
"T0048092,2023-01-02,P041570,S003,C016383,2,0.1,0"
"T0048093,,P041981,S005,C022699,1,0.0,1"
"T0048094,2021-03-03,P000516,S001,C023649,4,0.0,0"
"T0048095,2023-09-03,P032887,S001,C018694,1,0.0,0"
"T0048097,2022-12-10,P033279,S002,C016417,2,0.0,0"
"T0048098,2022-02-04,P011554,S003,C000187,1,0.0,0"
"T0048099,,P046338,S003,C005236,1,0.0,0"
"T0048100,,P002297,S005,C014565,4,0.0,0"
"T0048101,,P018414,S002,C006438,3,0.0,0"
"T0048102,2022-01-12,P049140,S003,C013887,4,0.0,0"
"T0048103,2022-10-11,P033106,S004,C011216,2,0.0,0"
"T0048104,2022-06-09,P018243,S004,C017928,1,0.0,0"
"T0048105,2020-03-10,P012529,S005,C013441,4,0.0,0"
"T0048107,2022-12-02,P037615,S002,C007286,2,0.1,0"
"T0048108,,P048208,S003,C007424,1,0.1,0"
"T0048109,,P041029,S002,C008319,1,0.0,0"
"T0048110,,P044090,S002,C003966,1,0.0,0"
"T0048111,,P004459,S001,C013912,1,0.0,0"
"T0048112,,P001106,S005,C009451,3,0.0,0"
"T0048113,,P021182,S001,C000954,4,0.3,0"
"T0048114,,P026790,S004,C025000,4,0.0,0"
"T0048115,,P021070,S003,C000335,3,0.1,0"
"T0048116,,P004151,S005,C009146,3,0.0,0"
"T0048117,,P027165,S002,C000289,3,0.3,0"
"T0048118,,P029812,S001,C015063,2,0.0,0"
"T0048119,,P020693,S005,C018986,1,0.0,0"
"T0048120,,P008895,S003,C018128,1,0.0,0"
"T0048121,2023-06-10,P021819,S003,C024129,3,0.1,0"
"T0048122,2020-01-05,P034803,S002,C001345,4,0.0,0"
"T0048123,,P046684,S002,C006994,1,0.2,1"
"T0048124,2020-02-03,P047660,S001,C018711,3,0.0,0"
"T0048125,2023-03-04,P047955,S004,C024126,4,0.3,0"
"T0048126,2020-11-06,P013363,S001,C013802,3,0.0,0"
"T0048127,,P042662,S002,C011801,1,0.0,0"
"T0048128,2021-02-04,P003209,S004,C012459,3,0.0,0"
"T0048129,2021-02-10,P008132,S003,C003433,4,0.0,0"
"T0048130,,P013719,S005,C002854,4,0.0,0"
"T0048131,,P045646,S001,C018588,3,0.0,0"
"T0048132,,P005756,S002,C010052,2,0.0,0"
"T0048133,,P047549,S001,C008697,2,0.0,0"
"T0048134,2021-07-04,P016982,S003,C021634,3,0.0,0"
"T0048135,2020-06-02,P041151,S003,C016373,2,0.0,0"
"T0048136,2022-04-10,P026233,S002,C019577,4,0.3,0"
"T0048137,,P005694,S005,C019369,1,0.0,0"
"T0048138,2024-02-01,P013993,S001,C023123,3,0.0,0"
"T0048139,,P036062,S001,C016031,2,0.0,0"
"T0048140,2020-05-08,P042520,S003,C020946,1,0.2,0"
"T0048141,,P013559,S003,C016219,1,0.0,0"
"T0048143,2023-05-03,P020228,S001,C006155,3,0.0,0"
"T0048144,2023-11-08,P006288,S003,C014485,1,0.1,0"
"T0048145,,P042631,S004,C018845,2,0.0,0"
"T0048146,2021-05-10,P023992,S001,C018225,4,0.0,1"
"T0048147,2021-09-07,P019074,S004,C020822,2,0.1,0"
"T0048148,,P019412,S003,C017224,4,0.3,0"
"T0048149,,P015613,S003,C004575,1,0.1,0"
"T0048150,2022-04-03,P025159,S003,C000471,3,0.2,0"
"T0048151,2020-08-11,P038440,S001,C017122,4,0.0,0"
"T0048152,,P019660,S004,C013658,1,0.1,1"
"T0048154,,P047823,S004,C010180,3,0.0,1"
"T0048155,,P026449,S005,C009541,4,0.0,0"
"T0048156,2021-02-02,P034068,S004,C022040,1,0.3,0"
"T0048157,2022-05-01,P032597,S005,C014444,2,0.2,0"
"T0048158,,P018862,S003,C018007,3,0.0,0"
"T0048159,2022-04-12,P006868,S005,C017020,2,0.0,0"
"T0048160,,P034792,S004,C011029,4,0.1,0"
"T0048161,,P014403,S003,C023636,1,0.0,0"
"T0048162,2022-12-02,P039684,S001,C012144,1,0.1,1"
"T0048163,,P044871,S001,C000600,4,0.0,0"
"T0048164,,P027726,S002,C011569,3,0.1,0"
"T0048165,,P018908,S002,C003769,2,0.2,0"
"T0048166,,P017807,S003,C009599,4,0.1,0"
"T0048167,,P046827,S004,C012460,3,0.1,0"
"T0048168,2024-12-05,P047994,S002,C022748,3,0.0,0"
"T0048169,2021-01-11,P031445,S002,C011102,2,0.0,0"
"T0048170,,P030824,S005,C012810,2,0.0,0"
"T0048171,2022-07-04,P008170,S003,C007254,1,0.2,0"
"T0048172,,P022209,S004,C005015,1,0.1,1"
"T0048173,2020-09-01,P005299,S003,C013962,4,0.0,0"
"T0048174,2020-05-12,P033008,S005,C003889,2,0.0,0"
"T0048175,,P021064,S005,C000671,1,0.0,0"
"T0048176,,P038599,S005,C024512,3,0.0,0"
"T0048177,,P009990,S004,C017110,4,0.0,0"
"T0048178,,P047254,S003,C012059,2,0.1,0"
"T0048179,2021-04-04,P048859,S005,C001920,1,0.0,0"
"T0048180,2021-10-08,P036527,S003,C005154,4,0.0,0"
"T0048181,,P019109,S002,C006257,4,0.0,0"
"T0048182,2022-01-02,P008549,S001,C015234,1,0.3,0"
"T0048183,,P012210,S005,C002832,2,0.0,0"
"T0048184,2024-02-03,P039719,S002,C017348,2,0.0,0"
"T0048185,,P045929,S005,C019073,4,0.0,0"
"T0048186,,P012935,S005,C009295,4,0.0,0"
